CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1101001400,Alabama,Montgomery,1,3618,1646,0,406,0.1122167,0,0,0,0,0,0,11.6,103182,0,1,0,1,0,0,0,0,22.49111629,3000.544577,22.49111629,3.529490724,472.9197339,3.529490724,3000.544577,0.829337915,472.9197339,0.130713028,449.0687574,0.124120718,338.635442,0.093597413,2247.537214,0.621209844,674.576145,0.186450012,14.96578483,0.00413648,0.999999994,0.000276396,6.905265283,0.001908586,55.56017317,0.015356598,52.22553504,0.014434918,10.11705685,0.00614645,50.05291581,0.030408819,22.49111629,0.00621645,3.529490724,0.000975536,5.215528935,0.00144155,1.114851534,0.00030814,19.13396955,0.005288549,2.068932056,0.000571844,0.068964399,1.90615E-05,0,0,0,0,1.219250798,0.000336996,0.137928799,3.81229E-05,0,0,0.408045574,0.000247901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,529,425,2793,736,21,1,8,59,56,10,57
1101001500,Alabama,Montgomery,1,3760,911,0,1548,0.4117021,0,1,0,0,0,1,41.9,28333,0,1,0,1,0,0,0,0,0.104562864,1941.064531,0.104562864,0.095739782,1777.276295,0.095739782,1941.064531,0.516240567,1777.276295,0.472679866,165.9999999,0.044148936,35.35271287,0.009402317,26.05813961,0.006930356,1902.006368,0.505852757,0,0,2.000000089,0.000531915,3.999999969,0.00106383,7.000000119,0.001861702,17.99999991,0.004787234,84.52728189,0.092785161,104.0037854,0.114164419,0.104562864,2.78093E-05,0.095739782,2.54627E-05,0,0,0,0,0,0,0.104562864,2.78093E-05,0,0,0,0,0,0,0,0,0,0,0.036700871,4.02864E-05,0.045157369,0.000049569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,615,301,765,2849,5,2,5,134,124,137,393
1101001600,Alabama,Montgomery,1,3769,1556,0,10,0.0026532,0,1,0,0,0,1,47,27279,0,1,0,1,0,0,0,0,0.578174412,1677.250118,0.578174412,0.393185109,1076.349959,0.393185109,1677.250118,0.445011971,1076.349959,0.285579719,448.2585795,0.118933027,160.750766,0.042650774,729.1159699,0.193450775,823.1822598,0.218408665,7.681681347,0.002038122,0.331747383,0.00008802,6.718663618,0.001782612,110.2197961,0.029243777,115.7792063,0.030718813,99.13143706,0.06370915,237.4427809,0.152598188,0.578174412,0.000153403,0.393185109,0.000104321,0.201688752,5.35125E-05,0.040337749,1.07025E-05,0.282364249,7.49176E-05,0.134459168,0.000035675,0,0,0,0,0,0,0.161350995,0.00004281,0.161350995,0.00004281,0.011850638,7.61609E-06,0.061238743,3.93565E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,993,381,1643,1817,40,1,16,252,279,320,563
1101001700,Alabama,Montgomery,1,5463,2241,0,123,0.0225151,0,1,0,0,0,1,18.2,45869,0,1,0,1,0,0,0,0,0,3953.580421,0,0,1364.06208,0,3953.580421,0.72370134,1364.06208,0.249691027,910.7719553,0.166716448,615.1463885,0.112602304,3188.735675,0.58369681,630.4615367,0.115405736,20.70145941,0.003789394,0,0,20.37294575,0.00372926,93.30878793,0.017080137,75.9717741,0.013906603,97.34759053,0.043439353,237.2912497,0.105886323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,1257,902,4363,924,28,0,25,123,104,117,298
1101001800,Alabama,Montgomery,1,3411,1486,0,88,0.0257989,0,0,0,0,0,0,19.4,55913,0,1,0,1,0,0,0,0,394.9062518,2403.453106,394.9062518,180.2994812,1020.217498,180.2994812,2403.453106,0.704618325,1020.217498,0.299096305,535.738845,0.157062106,375.089093,0.109964554,1675.738456,0.491274833,633.7826563,0.185805528,26.79066113,0.007854196,0,0,4.842516234,0.001419676,62.29882628,0.018264094,64.97512956,0.019048704,68.00508162,0.04576385,117.1664687,0.078846883,394.9062518,0.115774334,180.2994812,0.052858247,81.21454865,0.023809601,48.89070301,0.014333246,250.081539,0.073316194,125.8477019,0.036894665,6.169806338,0.001808797,0,0,1.948484585,0.000571236,10.85873249,0.003183445,14.00007308,0.00410439,9.959358262,0.006702125,18.15857322,0.012219767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,744,579,2506,768,42,0,6,89,85,87,147
1101001900,Alabama,Montgomery,1,3151,1419,0,0,0,0,0,0,0,0,0,13.6,69231,0,1,0,1,0,0,0,0,74.7192049,1505.907561,74.7192049,21.56711936,392.1331341,21.56711936,1505.907561,0.477914174,392.1331341,0.124447202,329.3941033,0.10453637,304.6533752,0.096684664,1323.133841,0.419909185,113.2442869,0.035939158,21.00230535,0.006665283,1.996990442,0.000633764,7.134537962,0.002264214,39.39558404,0.012502566,23.82379798,0.00756071,5.432437059,0.003828356,38.99882915,0.027483319,74.7192049,0.023712855,21.56711936,0.006844532,16.65223193,0.005284745,13.28690481,0.004216726,62.48825645,0.019831246,8.561716557,0.002717143,1.019202322,0.000323454,0,0,0.036752984,1.16639E-05,2.613277256,0.000829349,2.172241449,0.000689382,0.078382291,5.52377E-05,1.910698533,0.001346511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,634,674,2725,308,36,2,12,68,67,35,89
1101002000,Alabama,Montgomery,1,4554,1816,0,30,0.0065876,0,0,0,0,0,0,10.9,95781,0,1,0,1,0,0,0,0,0,1578.605159,0,0,307.2883822,0,1578.605159,0.346641449,307.2883822,0.067476588,380.5137489,0.08355594,306.1891767,0.067235217,1344.615218,0.295260259,207.8708886,0.045645781,14.11444954,0.003099352,0,0,0,0,12.00460123,0.002636056,18.55133387,0.004073635,34.41311991,0.018949956,65.06094793,0.035826513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,1163,825,3060,1388,34,0,0,72,95,115,202
1101002100,Alabama,Montgomery,1,4091,1503,0,0,0,0,1,0,0,0,1,24.9,44716,0,1,0,1,0,0,0,0,348.0019349,3102.97705,348.0019349,149.8915696,1419.359412,149.8915696,3102.97705,0.758488646,1419.359412,0.346946813,840.2367055,0.205386631,314.2721861,0.076820383,790.0815853,0.193126762,2258.692005,0.552112443,14.62346023,0.003574544,0,0,8.999999957,0.002199951,30.58000888,0.007474947,26.046509,0.006366783,65.23331084,0.04340207,270.5061475,0.179977477,348.0019349,0.085065249,149.8915696,0.036639347,89.1616211,0.021794579,33.18892855,0.008112669,140.4454372,0.034330344,196.2613991,0.047973943,5.213432312,0.001274366,0,0,0.686793953,0.000167879,5.394877717,0.001318719,7.096330091,0.00173462,10.1205399,0.006733559,35.49402134,0.02361545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,1108,396,883,3133,15,0,9,51,43,90,352
1101002201,Alabama,Montgomery,1,4518,1666,0,0,0,0,1,0,0,0,1,26.4,33274,0,1,0,1,0,0,0,0,0,1471.195907,0,0,766.6983927,0,1471.195907,0.325629904,766.6983927,0.169698626,347.0124764,0.076806657,217.7452702,0.048195058,27.27319231,0.006036563,1428.28394,0.316131903,0.978813127,0.000216647,1.756490946,0.000388776,4.420795739,0.000978485,8.482668089,0.001877527,12.26733594,0.002715214,61.04797119,0.03664344,251.3688514,0.150881663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794,1130,629,114,4342,1,4,10,47,39,318,755
1101002202,Alabama,Montgomery,1,1185,442,0,0,0,0,1,0,1,1,1,52.1,27388,0,1,0,1,0,0,0,1,169.4480603,1185.000015,169.4480603,137.8397435,963.9537824,137.8397435,1185.000015,1.000000012,963.9537824,0.813463107,282.0000034,0.237974686,144.0000013,0.121518988,19.00000019,0.016033755,1145.000016,0.966244739,0,0,0,0,5,0.004219409,16.00000001,0.01350211,11.00000026,0.009282701,112.1778764,0.253796101,203.2624775,0.459869859,169.4480603,0.142994144,137.8397435,0.116320459,41.09883396,0.03468256,15.62558425,0.013186147,1.050971143,0.000886895,164.134292,0.138509951,0,0,0,0,0,0,4.262794346,0.003597295,6.206564665,0.005237607,17.6565195,0.039946877,31.99300907,0.072382373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,282,144,19,1145,0,0,5,16,11,117,212
1101002300,Alabama,Montgomery,1,3136,1236,0,1,0.0003189,0,1,0,0,0,1,23.6,36950,0,1,0,1,0,0,0,0,80.31581008,2405.718179,80.31581008,15.16452356,1323.987664,15.16452356,2405.718179,0.767129521,1323.987664,0.422189944,549.1028824,0.175096582,453.9575155,0.144756861,17.56444507,0.005600907,2355.042973,0.750970336,0,0,0,0,2.555375636,0.000814852,30.55537539,0.009743423,28.99999916,0.009247449,84.94371665,0.06872469,297.0006408,0.240291781,80.31581008,0.025610909,15.16452356,0.004835626,16.93086989,0.005398874,18.91192587,0.006030589,1.487623791,0.00047437,71.90229177,0.022928027,0,0,0,0,0,0,6.925894182,0.002208512,5.364695072,0.001710681,0,0,9.529439844,0.007709903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,719,608,25,3072,0,0,5,34,29,117,339
1101002400,Alabama,Montgomery,1,2008,830,0,77,0.0383466,0,1,0,1,1,1,28.6,32404,0,1,0,1,0,0,0,1,294.5409975,1209.219715,294.5409975,189.3321361,829.4665149,189.3321361,1209.219715,0.602201053,829.4665149,0.413080934,302.9742068,0.150883569,187.4057551,0.093329559,36.82750988,0.018340393,1158.501202,0.57694283,0,0,0,0,1.97841129,0.000985265,11.91259695,0.005932568,6.509192454,0.00324163,137.6180526,0.165804883,157.8351035,0.190162775,294.5409975,0.146683764,189.3321361,0.094288912,55.36605874,0.027572738,53.61980118,0.026703088,17.53042983,0.008730294,270.9588033,0.134939643,0,0,0,0,0.691303788,0.000344275,5.360460725,0.002669552,4.691303743,0.002336307,22.45534656,0.027054634,40.5321101,0.048833868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,471,377,40,1940,0,1,2,25,16,194,266
1101002500,Alabama,Montgomery,1,2754,958,0,0,0,1,1,1,0,0,1,42.8,27227,1,1,1,1,1,0,0,0,2754.000037,2754.000037,2754.000037,1819.162566,1819.162566,1819.162566,2754.000037,1.000000013,1819.162566,0.660552856,891.0000051,0.323529414,209.0000021,0.075889616,752.0000067,0.273057374,1738.000019,0.631082069,116.9999995,0.04248366,8.000000075,0.002904866,16.00000023,0.005809731,123.0000011,0.04466231,175.0000007,0.063543936,96.13217229,0.100346735,419.6117904,0.438008132,2754.000037,1.000000013,1819.162566,0.660552856,891.0000051,0.323529414,209.0000021,0.075889616,752.0000067,0.273057374,1738.000019,0.631082069,116.9999995,0.04248366,8.000000075,0.002904866,16.00000023,0.005809731,123.0000011,0.04466231,175.0000007,0.063543936,96.13217229,0.100346735,419.6117904,0.438008132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,891,209,752,1738,117,8,16,123,175,95,431
1101002600,Alabama,Montgomery,1,5956,2499,0,415,0.0696776,0,0,0,0,1,0,10,73059,0,1,0,1,0,0,0,1,355.5605894,4382.906765,355.5605894,84.60443282,1096.044842,84.60443282,4382.906765,0.735880921,1096.044842,0.184023647,844.1505951,0.141731127,937.6431206,0.157428328,3581.03399,0.601248151,638.6839054,0.107233698,59.76276194,0.010034043,0.47730221,0.000080138,16.99729762,0.002853811,85.95151272,0.01443108,95.13659339,0.015973236,117.4948431,0.047016744,171.7436687,0.068724957,355.5605894,0.059697883,84.60443282,0.014204908,75.53412598,0.012682022,66.30078124,0.011131763,279.761889,0.046971439,63.06327039,0.010588192,4.90808472,0.000824057,0,0,1.220517731,0.000204922,6.606823852,0.001109272,14.21435624,0.002386561,1.476254886,0.000590738,13.24963244,0.005301974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,1034,1350,4938,813,70,2,22,111,126,174,225
1101002700,Alabama,Montgomery,1,4467,1804,0,23,0.0051489,0,0,0,0,0,0,11.7,90000,0,1,0,1,0,0,0,0,483.7464514,3459.075037,483.7464514,178.0391176,695.8519943,178.0391176,3459.075037,0.774361996,695.8519943,0.155776135,697.9694767,0.156250163,678.2324376,0.151831752,2594.049515,0.580714017,729.8763631,0.163392962,61.45420691,0.013757378,0.841524891,0.000188387,3.767166547,0.000843333,69.0862356,0.015465913,72.06469906,0.016132684,51.42952876,0.028508608,100.7751758,0.055862071,483.7464514,0.108293363,178.0391176,0.03985653,95.05235982,0.021278791,92.64864409,0.020740686,352.4489999,0.078900604,110.9367826,0.02483474,9.035838842,0.002022798,0.265759968,5.94941E-05,0.265759968,5.94941E-05,10.79329973,0.00241623,7.972799093,0.001784822,6.515386298,0.003611633,14.03544664,0.007780181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,879,935,3422,889,72,1,5,78,85,61,126
1101002800,Alabama,Montgomery,1,4220,1860,0,0,0,0,1,0,0,0,1,22.6,56328,0,1,0,1,0,0,0,0,0,2878.183742,0,0,1187.339845,0,2878.183742,0.682034062,1187.339845,0.281360153,683.4411136,0.161952871,412.2634757,0.097692767,809.4462043,0.191811897,1962.940635,0.465151809,11.29569862,0.002676706,1,0.000236967,8.166628749,0.00193522,85.33460486,0.02022147,78.27787497,0.018549259,86.67151647,0.04659759,277.6761701,0.149288264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,1029,639,1267,2812,21,1,9,110,94,87,400
1101002900,Alabama,Montgomery,1,8217,3156,0,90,0.0109529,1,1,1,1,1,1,32.6,34694,1,1,1,1,1,0,0,1,3839.139343,7722.118083,3839.139343,2481.55717,4604.436516,2481.55717,7722.118083,0.939773407,4604.436516,0.560354937,2426.815014,0.295340759,527.0381682,0.064139974,326.4385369,0.039727216,7209.322379,0.877366725,5.887237495,0.00071647,24.15865359,0.002940082,6.784946297,0.000825721,149.5262847,0.018197187,136.5616769,0.016619408,272.3588234,0.08629874,986.1814915,0.312478293,3839.139343,0.4672191,2481.55717,0.30200282,1236.26883,0.150452578,228.647202,0.027826117,142.2079717,0.017306556,3609.887823,0.439319438,1.369064296,0.000166614,22.05007057,0.00268347,4.220780645,0.000513664,59.40360043,0.007229354,80.28608643,0.00977073,132.3583843,0.041938652,478.8465256,0.151725769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,2563,584,370,7652,8,25,8,154,149,283,1024
1101003000,Alabama,Montgomery,1,3344,1164,0,0,0,1,1,1,1,1,1,54,17471,1,1,1,1,1,0,0,1,3310.454615,3344.000005,3310.454615,2336.786129,2357.303742,2336.786129,3344.000005,1.000000001,2357.303742,0.70493533,1159.999998,0.346889951,322.0000005,0.096291866,518.9999922,0.155203347,2690.000001,0.804425838,4.999999961,0.001495215,0,0,3.999999987,0.001196172,125.9999983,0.037679425,109.9999986,0.032894736,293.5756962,0.252212797,630.7934329,0.541918757,3310.454615,0.989968485,2336.786129,0.69879968,1153.713827,0.345010116,314.403014,0.09402004,516.5442012,0.15446896,2658.910401,0.795128708,4.999999961,0.001495215,0,0,3.999999987,0.001196172,125.9999983,0.037679425,109.9999986,0.032894736,290.6570326,0.249705354,623.7400014,0.535859108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,1160,322,519,2690,5,0,4,126,110,313,627
1101003100,Alabama,Montgomery,1,3774,1336,0,13,0.0034446,1,1,1,0,0,1,22.6,41798,1,1,1,1,1,0,0,0,1279.475111,3316.36973,1279.475111,606.5232055,1590.938332,606.5232055,3316.36973,0.878741317,1590.938332,0.421552287,999.8729098,0.264937178,220.8884264,0.058528995,203.7701519,0.053993151,3060.067253,0.810828631,4.000000045,0.001059883,0,0,3.000000026,0.000794913,45.53234975,0.012064746,27.51445331,0.007290528,86.87680952,0.065027552,385.392756,0.288467632,1279.475111,0.339023612,606.5232055,0.160710971,371.4695775,0.098428611,75.69234615,0.020056266,78.45450937,0.020788158,1176.898002,0.311843668,0,0,0,0,0.897041619,0.00023769,23.22556892,0.006154099,9.848411171,0.002609542,35.57116478,0.026625123,151.40066,0.113323847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,1160,248,238,3478,4,0,3,51,28,103,466
1101003200,Alabama,Montgomery,1,5724,2142,0,150,0.0262055,1,1,1,1,1,1,28.1,44688,1,1,1,1,1,0,0,1,3717.969933,4773.047749,3717.969933,1687.688316,2359.308763,1687.688316,4773.047749,0.833865784,2359.308763,0.41217833,1306.773718,0.228297295,491.6908172,0.085899863,349.2008641,0.06100644,4340.945738,0.758376264,16.6856812,0.002915039,0.618277527,0.000108015,10.99999981,0.001921733,54.59717879,0.009538291,36.77183815,0.006424151,225.4738232,0.105263223,516.5824702,0.241168287,3717.969933,0.649540519,1687.688316,0.29484422,1058.90874,0.184994539,278.6698238,0.048684456,177.8481768,0.031070611,3485.38875,0.608907888,13.16365961,0.002299731,0,0,6.199059882,0.001082994,35.37028587,0.006179295,14.41344892,0.002518073,94.24400507,0.043998135,393.6911408,0.183796051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,1550,613,463,5138,24,5,12,82,76,451,697
1101003301,Alabama,Montgomery,1,3495,1462,0,0,0,0,0,0,0,0,0,5.9,82273,0,1,0,1,0,0,0,0,0,1786.84514,0,0,343.8190043,0,1786.84514,0.511257551,343.8190043,0.098374536,441.6124802,0.126355502,315.0143312,0.090132856,1319.846198,0.377638397,408.0574789,0.116754643,13.04197897,0.003731611,0,0,3.031848971,0.000867482,42.86763626,0.012265418,40.1886706,0.011498904,7.744347325,0.005297091,34.83935865,0.023829931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,824,637,2467,915,22,0,6,85,86,26,69
1101003302,Alabama,Montgomery,1,6376,2849,0,0,0,0,1,0,0,0,1,21.9,66600,0,1,0,1,0,0,0,0,0,3904.488693,0,0,1131.182876,0,3904.488693,0.612372756,1131.182876,0.177412622,959.1850079,0.150436795,452.8976776,0.071031631,1493.041676,0.234165884,2266.288044,0.355440408,74.10485837,0.011622468,0.957010604,0.000150096,7.126868399,0.001117765,62.97023737,0.009876135,48.39129345,0.007589601,66.64595023,0.023392752,204.4463998,0.071760758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,1463,778,2593,3399,240,1,12,131,109,117,364
1101005101,Alabama,Montgomery,0,3689,1336,0,324,0.0878287,0,0,0,0,0,0,13,70541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688.999981,0.999999995,1220.844788,0.330941932,927.9999936,0.251558686,294.9999974,0.07996747,1054.99999,0.285985359,2512.999984,0.681214417,59.99999906,0.01626457,1.999999972,0.000542152,8.999999781,0.002439685,49.99999963,0.013553809,72.99999888,0.01978856,47.94952575,0.035890364,151.1914582,0.113167259,3688.999981,0.999999995,1220.844788,0.330941932,927.9999936,0.251558686,294.9999974,0.07996747,1054.99999,0.285985359,2512.999984,0.681214417,59.99999906,0.01626457,1.999999972,0.000542152,8.999999781,0.002439685,49.99999963,0.013553809,72.99999888,0.01978856,47.94952575,0.035890364,151.1914582,0.113167259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,928,295,1055,2513,60,2,9,50,73,50,159
1101005102,Alabama,Montgomery,1,4576,1756,0,49,0.010708,1,1,1,1,1,1,36.3,28264,1,1,1,1,1,0,0,1,4576.000037,4576.000037,4576.000037,2856.787084,2856.787084,2856.787084,4576.000037,1.000000008,2856.787084,0.624297877,1145.000004,0.250218532,669.0000028,0.146197553,499.0000004,0.109047203,3971.000039,0.86778847,14.9999999,0.003277972,1.00000002,0.000218531,4.000000084,0.000874126,86.00000089,0.018793706,54.00000026,0.011800699,186.6259771,0.10627903,670.0526346,0.381578949,4576.000037,1.000000008,2856.787084,0.624297877,1145.000004,0.250218532,669.0000028,0.146197553,499.0000004,0.109047203,3971.000039,0.86778847,14.9999999,0.003277972,1.00000002,0.000218531,4.000000084,0.000874126,86.00000089,0.018793706,54.00000026,0.011800699,186.6259771,0.10627903,670.0526346,0.381578949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,1145,669,499,3971,15,1,4,86,54,177,667
1101005301,Alabama,Montgomery,1,623,197,0,0,0,0,0,0,0,0,0,13.5,55703,1,1,1,1,1,0,0,0,598.2242939,622.9999992,598.2242939,189.1895257,197.0248879,189.1895257,622.9999992,0.999999999,197.0248879,0.316251827,286.9999938,0.460674147,1.99999994,0.003210273,371.9999968,0.597110749,166.999998,0.268057782,12,0.019261637,0,0,3,0.004815409,68.99999991,0.110754414,62.99999931,0.101123594,3.631336381,0.01843318,11.80184324,0.059907834,598.2242939,0.960231611,189.1895257,0.303675001,286.9999938,0.460674147,1.99999994,0.003210273,355.2908007,0.57029021,165.2714604,0.265283243,11.42382081,0.018336791,0,0,3,0.004815409,63.23820796,0.101505952,61.84764092,0.099273902,3.174641346,0.016114931,10.31758441,0.052373525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,287,2,372,167,12,0,3,69,63,4,13
